Symbol,Company Name,Industry,Current Price,Bound,Result Date,Days to Result,Trade Type,Sell @,Sell Premium,Max Profit (₹),Max Profit (%),POP (%),Margin,Upcoming Events,Past Events,News
LODHA,Lodha Developers Ltd.,Realty,869.9,699,2026-04-24,-27.0,PE,700.0,0.31,140,0.32,98.97,44134.65,No upcoming events found.,No upcoming events found.,No news found.
ABB,ABB India Ltd.,Capital Goods,6312.5,6286,2026-05-08,-13.0,CE,8200.0,1.12,140,0.32,99.7,43536.125,No upcoming events found.,No upcoming events found.,No news found.
DRREDDY,Dr. Reddy's Laboratories Ltd.,Healthcare,1329.0,1189,2026-05-12,-9.0,PE,1000.0,0.23,140,0.36,99.49,38988.75,No upcoming events found.,No upcoming events found.,No news found.
GODREJCP,Godrej Consumer Products Ltd.,Fast Moving Consumer Goods,1008.9,1037,2026-05-12,-9.0,CE,1200.0,0.28,137,0.36,99.44,37905.0,No upcoming events found.,No upcoming events found.,No news found.
HDFCLIFE,HDFC Life Insurance Company Ltd.,Financial Services,609.1,570,2026-04-16,-35.0,PE,520.0,0.12,137,0.25,99.16,55312.4,No upcoming events found.,No upcoming events found.,No news found.
HCLTECH,HCL Technologies Ltd.,Information Technology,1171.5,1450,2026-04-24,-27.0,CE,1450.0,0.39,135,0.55,99.54,24496.65,No upcoming events found.,No upcoming events found.,No news found.
ABB,ABB India Ltd.,Capital Goods,6312.5,6286,2026-05-08,-13.0,CE,8000.0,1.08,134,0.26,99.65,51041.625,No upcoming events found.,No upcoming events found.,No news found.
TITAN,Titan Company Ltd.,Consumer Durables,4084.3,4238,2026-05-08,-13.0,CE,5000.0,0.76,133,0.32,99.54,42216.75,No upcoming events found.,No upcoming events found.,No news found.
INDIGO,InterGlobe Aviation Ltd.,Services,4207.0,4320,,,CE,5300.0,0.89,133,0.29,99.64,46329.575,No upcoming events found.,No upcoming events found.,No news found.
RELIANCE,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,1326.3,1311,2026-04-24,-27.0,CE,1620.0,0.26,131,0.35,99.58,37502.25,No upcoming events found.,No upcoming events found.,No news found.
ULTRACEMCO,UltraTech Cement Ltd.,Construction Materials,11268.0,10944,2026-04-27,-24.0,CE,13400.0,2.64,131,0.32,99.45,41197.0,No upcoming events found.,No upcoming events found.,No news found.
ULTRACEMCO,UltraTech Cement Ltd.,Construction Materials,11268.0,10924,2026-04-27,-24.0,PE,9400.0,2.6,130,0.31,99.12,41899.0,No upcoming events found.,No upcoming events found.,No news found.
BHARTIARTL,Bharti Airtel Ltd.,Telecommunication,1905.0,1823,2026-05-13,-8.0,PE,1600.0,0.28,130,0.19,99.57,69973.1875,No upcoming events found.,No upcoming events found.,No news found.
VEDL,Vedanta Ltd.,Metals & Mining,337.9,683,2026-04-29,-22.0,PE,210.0,0.11,129,0.55,99.6,23571.11875,No upcoming events found.,No upcoming events found.,No news found.
VEDL,Vedanta Ltd.,Metals & Mining,337.9,683,2026-04-29,-22.0,PE,240.0,0.11,129,0.46,99.54,28034.9125,No upcoming events found.,No upcoming events found.,No news found.
VEDL,Vedanta Ltd.,Metals & Mining,337.9,683,2026-04-29,-22.0,PE,220.0,0.11,129,0.48,99.59,26941.11875,No upcoming events found.,No upcoming events found.,No news found.
TMPV,Tata Motors Passenger Vehicles Ltd.,Automobile and Auto Components,361.75,293,2026-05-14,-7.0,PE,300.0,0.16,129,0.47,98.52,27953.6,No upcoming events found.,No upcoming events found.,No news found.
TMPV,Tata Motors Passenger Vehicles Ltd.,Automobile and Auto Components,361.75,293,2026-05-14,-7.0,PE,290.0,0.16,129,0.52,98.66,25033.6,No upcoming events found.,No upcoming events found.,No news found.
INFY,Infosys Ltd.,Information Technology,1195.0,1346,2026-04-23,-28.0,CE,1440.0,0.32,129,0.4,99.45,32148.6,No upcoming events found.,No upcoming events found.,No news found.
INFY,Infosys Ltd.,Information Technology,1195.0,1346,2026-04-23,-28.0,CE,1450.0,0.32,129,0.42,99.46,30804.6,No upcoming events found.,No upcoming events found.,No news found.
TMPV,Tata Motors Passenger Vehicles Ltd.,Automobile and Auto Components,361.75,318,2026-05-14,-7.0,CE,410.0,0.16,129,0.41,98.49,31537.6,No upcoming events found.,No upcoming events found.,No news found.
WIPRO,Wipro Ltd.,Information Technology,195.85,191,2026-04-16,-35.0,PE,170.0,0.04,127,0.2,98.97,62509.275,No upcoming events found.,No upcoming events found.,No news found.
WIPRO,Wipro Ltd.,Information Technology,195.85,191,2026-04-16,-35.0,PE,165.0,0.04,127,0.22,99.09,57259.275,No upcoming events found.,No upcoming events found.,No news found.
WIPRO,Wipro Ltd.,Information Technology,195.85,191,2026-04-16,-35.0,PE,160.0,0.04,127,0.25,99.19,52009.275,No upcoming events found.,No upcoming events found.,No news found.
WIPRO,Wipro Ltd.,Information Technology,195.85,212,2026-04-16,-35.0,CE,240.0,0.04,127,0.3,99.47,42739.275,No upcoming events found.,No upcoming events found.,No news found.
ABB,ABB India Ltd.,Capital Goods,6312.5,6286,2026-05-08,-13.0,CE,8100.0,1.01,126,0.27,99.66,46988.625,No upcoming events found.,No upcoming events found.,No news found.
VBL,Varun Beverages Ltd.,Fast Moving Consumer Goods,511.95,417,2026-04-30,-21.0,CE,585.0,0.11,126,0.2,99.48,62052.75,No upcoming events found.,No upcoming events found.,No news found.
VBL,Varun Beverages Ltd.,Fast Moving Consumer Goods,511.95,417,2026-04-30,-21.0,CE,580.0,0.11,126,0.2,99.45,64055.0,No upcoming events found.,No upcoming events found.,No news found.
KOTAKBANK,Kotak Mahindra Bank Ltd.,Financial Services,378.8,353,2026-05-02,-19.0,PE,330.0,0.06,125,0.19,99.29,66296.5,No upcoming events found.,No upcoming events found.,No news found.
BAJAJFINSV,Bajaj Finserv Ltd.,Financial Services,1740.2,1690,2026-04-30,-21.0,CE,1960.0,0.5,125,0.31,99.32,40668.75,No upcoming events found.,No upcoming events found.,No news found.
INFY,Infosys Ltd.,Information Technology,1195.0,1346,2026-04-23,-28.0,CE,1430.0,0.31,125,0.37,99.43,33512.6,No upcoming events found.,No upcoming events found.,No news found.
BHARTIARTL,Bharti Airtel Ltd.,Telecommunication,1905.0,1823,2026-05-13,-8.0,PE,1640.0,0.26,124,0.16,99.16,76590.4375,No upcoming events found.,No upcoming events found.,No news found.
HDFCBANK,HDFC Bank Ltd.,Financial Services,756.95,776,2026-04-18,-33.0,CE,920.0,0.23,123,0.47,99.49,26332.1625,No upcoming events found.,No upcoming events found.,No news found.
HDFCLIFE,HDFC Life Insurance Company Ltd.,Financial Services,609.1,570,2026-04-16,-35.0,PE,500.0,0.11,123,0.26,99.59,47623.4,No upcoming events found.,No upcoming events found.,No news found.
SBIN,State Bank of India,Financial Services,942.5,1042,2026-05-15,-6.0,CE,1180.0,0.16,121,0.33,99.58,36516.0,No upcoming events found.,No upcoming events found.,No news found.
SBIN,State Bank of India,Financial Services,942.5,1042,2026-05-15,-6.0,CE,1200.0,0.16,121,0.37,99.62,32586.5,No upcoming events found.,No upcoming events found.,No news found.
SBIN,State Bank of India,Financial Services,942.5,1042,2026-05-15,-6.0,CE,1210.0,0.16,121,0.39,99.63,30921.0,No upcoming events found.,No upcoming events found.,No news found.
SBIN,State Bank of India,Financial Services,942.5,1042,2026-05-15,-6.0,CE,1190.0,0.16,121,0.35,99.71,34469.0,No upcoming events found.,No upcoming events found.,No news found.
IOC,Indian Oil Corporation Ltd.,Oil Gas & Consumable Fuels,135.62,145,2026-05-18,-3.0,CE,172.0,0.03,121,0.37,99.82,33174.125,No upcoming events found.,No upcoming events found.,No news found.
MARUTI,Maruti Suzuki India Ltd.,Automobile and Auto Components,12958.0,12812,2026-04-28,-23.0,CE,15600.0,2.44,121,0.3,99.58,41230.0,No upcoming events found.,No upcoming events found.,No news found.
MARUTI,Maruti Suzuki India Ltd.,Automobile and Auto Components,12958.0,12812,2026-04-28,-23.0,CE,15300.0,2.4,120,0.26,99.7,46378.0,No upcoming events found.,No upcoming events found.,No news found.
TITAN,Titan Company Ltd.,Consumer Durables,4084.3,4238,2026-05-08,-13.0,CE,5100.0,0.68,118,0.32,99.66,36753.75,No upcoming events found.,No upcoming events found.,No news found.
ULTRACEMCO,UltraTech Cement Ltd.,Construction Materials,11268.0,10924,2026-04-27,-24.0,PE,10000.0,2.36,118,0.23,98.97,52410.5,No upcoming events found.,No upcoming events found.,No news found.
AMBUJACEM,Ambuja Cements Ltd.,Construction Materials,427.2,428,2026-05-04,-17.0,CE,520.0,0.11,118,0.11,99.38,103220.225,No upcoming events found.,No upcoming events found.,No news found.
LODHA,Lodha Developers Ltd.,Realty,869.9,733,2026-04-24,-27.0,CE,1100.0,0.26,118,0.28,99.66,41912.15,No upcoming events found.,No upcoming events found.,No news found.
HDFCBANK,HDFC Bank Ltd.,Financial Services,756.95,776,2026-04-18,-33.0,CE,905.0,0.21,116,0.4,99.33,29103.6625,No upcoming events found.,No upcoming events found.,No news found.
HYUNDAI,Hyundai Motor India Ltd.,Automobile and Auto Components,1779.1,1723,2026-05-08,-13.0,CE,2200.0,0.43,116,0.4,99.5,29538.1375,No upcoming events found.,No upcoming events found.,No news found.
HCLTECH,HCL Technologies Ltd.,Information Technology,1171.5,1428,2026-04-24,-27.0,PE,1020.0,0.32,113,0.3,98.22,37481.15,No upcoming events found.,No upcoming events found.,No news found.
HCLTECH,HCL Technologies Ltd.,Information Technology,1171.5,1450,2026-04-24,-27.0,CE,1480.0,0.32,113,0.53,99.65,21262.15,No upcoming events found.,No upcoming events found.,No news found.
INDHOTEL,Indian Hotels Co. Ltd.,Consumer Services,644.25,607,2026-05-11,-10.0,CE,760.0,0.11,112,0.2,99.74,56296.25,No upcoming events found.,No upcoming events found.,No news found.
RELIANCE,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,1326.3,1311,2026-04-24,-27.0,CE,1660.0,0.23,112,0.36,99.79,31327.25,No upcoming events found.,No upcoming events found.,No news found.
ZYDUSLIFE,Zydus Lifesciences Ltd.,Healthcare,1066.9,868,2026-05-19,-2.0,PE,800.0,0.12,112,0.21,99.77,54217.35,No upcoming events found.,No upcoming events found.,No news found.
INDHOTEL,Indian Hotels Co. Ltd.,Consumer Services,644.25,591,2026-05-11,-10.0,PE,510.0,0.11,112,0.26,99.37,43526.25,No upcoming events found.,No upcoming events found.,No news found.
HCLTECH,HCL Technologies Ltd.,Information Technology,1171.5,1428,2026-04-24,-27.0,PE,1040.0,0.31,109,0.27,98.19,40085.65,No upcoming events found.,No upcoming events found.,No news found.
BAJAJFINSV,Bajaj Finserv Ltd.,Financial Services,1740.2,1674,2026-04-30,-21.0,PE,1500.0,0.44,109,0.3,99.05,36833.25,No upcoming events found.,No upcoming events found.,No news found.
IOC,Indian Oil Corporation Ltd.,Oil Gas & Consumable Fuels,135.62,145,2026-05-18,-3.0,CE,170.0,0.02,109,0.31,99.66,35856.125,No upcoming events found.,No upcoming events found.,No news found.
IOC,Indian Oil Corporation Ltd.,Oil Gas & Consumable Fuels,135.62,145,2026-05-18,-3.0,CE,168.0,0.02,109,0.28,99.64,38781.125,No upcoming events found.,No upcoming events found.,No news found.
HINDUNILVR,Hindustan Unilever Ltd.,Fast Moving Consumer Goods,2210.0,2118,2026-04-30,-21.0,CE,2600.0,0.36,108,0.21,99.49,51843.45,No upcoming events found.,No upcoming events found.,No news found.
DMART,Avenue Supermarts Ltd.,Consumer Services,4170.0,4480,2026-05-02,-19.0,CE,5200.0,0.73,108,0.29,99.77,37394.0,No upcoming events found.,No upcoming events found.,No news found.
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,1881.2,1834,2026-04-22,-29.0,PE,1640.0,0.29,107,0.17,99.54,62970.125,No upcoming events found.,No upcoming events found.,No news found.
RELIANCE,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,1326.3,1311,2026-04-24,-27.0,CE,1640.0,0.21,106,0.31,99.6,34307.25,No upcoming events found.,No upcoming events found.,No news found.
BHARTIARTL,Bharti Airtel Ltd.,Telecommunication,1905.0,1823,2026-05-13,-8.0,PE,1620.0,0.23,106,0.15,99.43,73246.6875,No upcoming events found.,No upcoming events found.,No news found.
INFY,Infosys Ltd.,Information Technology,1195.0,1346,2026-04-23,-28.0,CE,1480.0,0.26,105,0.39,99.6,26936.6,No upcoming events found.,No upcoming events found.,No news found.
INFY,Infosys Ltd.,Information Technology,1195.0,1325,2026-04-23,-28.0,PE,980.0,0.26,105,0.3,99.11,35548.6,No upcoming events found.,No upcoming events found.,No news found.
UNITDSPR,United Spirits Ltd.,Fast Moving Consumer Goods,1294.4,1243,2026-05-14,-7.0,CE,1500.0,0.26,105,0.24,99.33,43220.6,No upcoming events found.,No upcoming events found.,No news found.
DMART,Avenue Supermarts Ltd.,Consumer Services,4170.0,4458,2026-05-02,-19.0,PE,3700.0,0.69,103,0.17,99.01,59013.0,No upcoming events found.,No upcoming events found.,No news found.
HINDUNILVR,Hindustan Unilever Ltd.,Fast Moving Consumer Goods,2210.0,2118,2026-04-30,-21.0,CE,2680.0,0.34,101,0.23,99.62,43431.45,No upcoming events found.,No upcoming events found.,No news found.
AXISBANK,Axis Bank Ltd.,Financial Services,1236.2,1240,2026-04-25,-26.0,PE,1100.0,0.16,101,0.14,99.11,73644.5625,No upcoming events found.,No upcoming events found.,No news found.
BRITANNIA,Britannia Industries Ltd.,Fast Moving Consumer Goods,5341.0,5549,2026-05-07,-14.0,CE,6600.0,0.8,100,0.25,99.87,39617.4375,No upcoming events found.,No upcoming events found.,No news found.
SHREECEM,Shree Cement Ltd.,Construction Materials,24100.0,23357,2026-05-06,-15.0,CE,29000.0,3.93,98,0.23,99.69,42319.875,No upcoming events found.,No upcoming events found.,No news found.
HCLTECH,HCL Technologies Ltd.,Information Technology,1171.5,1450,2026-04-24,-27.0,CE,1500.0,0.28,96,0.49,99.59,19523.15,No upcoming events found.,No upcoming events found.,No news found.
BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,Financial Services,10296.0,9245,2026-05-07,-14.0,CE,11800.0,1.88,93,0.18,99.8,52984.75,No upcoming events found.,No upcoming events found.,No news found.
TRENT,Trent Ltd.,Consumer Services,4059.5,3812,2026-04-22,-29.0,PE,3000.0,0.93,92,0.29,99.36,32074.6,No upcoming events found.,No upcoming events found.,No news found.
MARUTI,Maruti Suzuki India Ltd.,Automobile and Auto Components,12958.0,12785,2026-04-28,-23.0,PE,11000.0,1.84,91,0.17,99.48,52776.0,No upcoming events found.,No upcoming events found.,No news found.
ULTRACEMCO,UltraTech Cement Ltd.,Construction Materials,11268.0,10924,2026-04-27,-24.0,PE,9000.0,1.79,89,0.26,99.45,34900.5,No upcoming events found.,No upcoming events found.,No news found.
CIPLA,Cipla Ltd.,Healthcare,1413.8,1194,2026-05-13,-8.0,PE,1130.0,0.24,89,0.26,99.66,34220.375,No upcoming events found.,No upcoming events found.,No news found.
HDFCBANK,HDFC Bank Ltd.,Financial Services,756.95,776,2026-04-18,-33.0,CE,930.0,0.16,89,0.37,99.41,24379.6625,No upcoming events found.,No upcoming events found.,No news found.
SBIN,State Bank of India,Financial Services,942.5,1042,2026-05-15,-6.0,CE,1260.0,0.11,84,0.22,99.88,38574.5,No upcoming events found.,No upcoming events found.,No news found.
SBIN,State Bank of India,Financial Services,942.5,1042,2026-05-15,-6.0,CE,1240.0,0.11,84,0.21,99.87,39924.5,No upcoming events found.,No upcoming events found.,No news found.
SBIN,State Bank of India,Financial Services,942.5,1042,2026-05-15,-6.0,CE,1220.0,0.11,84,0.29,99.86,29488.5,No upcoming events found.,No upcoming events found.,No news found.
BAJAJFINSV,Bajaj Finserv Ltd.,Financial Services,1740.2,1690,2026-04-30,-21.0,CE,2020.0,0.34,84,0.24,99.6,35321.25,No upcoming events found.,No upcoming events found.,No news found.
SBIN,State Bank of India,Financial Services,942.5,1042,2026-05-15,-6.0,CE,1300.0,0.11,84,0.22,99.8,37622.0,No upcoming events found.,No upcoming events found.,No news found.
SBIN,State Bank of India,Financial Services,942.5,1042,2026-05-15,-6.0,CE,1280.0,0.11,84,0.22,99.79,37899.5,No upcoming events found.,No upcoming events found.,No news found.
CIPLA,Cipla Ltd.,Healthcare,1413.8,1194,2026-05-13,-8.0,PE,1190.0,0.23,84,0.2,99.42,42143.625,No upcoming events found.,No upcoming events found.,No news found.
BAJAJFINSV,Bajaj Finserv Ltd.,Financial Services,1740.2,1674,2026-04-30,-21.0,PE,1520.0,0.32,81,0.21,99.11,38581.25,No upcoming events found.,No upcoming events found.,No news found.
RELIANCE,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,1326.3,1311,2026-04-24,-27.0,CE,1680.0,0.16,81,0.28,99.72,28902.25,No upcoming events found.,No upcoming events found.,No news found.
MARUTI,Maruti Suzuki India Ltd.,Automobile and Auto Components,12958.0,12785,2026-04-28,-23.0,PE,10800.0,1.61,80,0.16,99.15,49171.5,No upcoming events found.,No upcoming events found.,No news found.
AXISBANK,Axis Bank Ltd.,Financial Services,1236.2,1240,2026-04-25,-26.0,PE,1020.0,0.12,78,0.14,99.76,56100.0625,No upcoming events found.,No upcoming events found.,No news found.
INFY,Infosys Ltd.,Information Technology,1195.0,1346,2026-04-23,-28.0,CE,1520.0,0.16,64,0.29,99.72,22584.6,No upcoming events found.,No upcoming events found.,No news found.
INFY,Infosys Ltd.,Information Technology,1195.0,1346,2026-04-23,-28.0,CE,1500.0,0.16,64,0.26,99.79,24592.6,No upcoming events found.,No upcoming events found.,No news found.
M&M,Mahindra & Mahindra Ltd.,Automobile and Auto Components,3098.2,2996,2026-05-05,-16.0,PE,2560.0,0.32,64,0.12,99.67,53182.1,No upcoming events found.,No upcoming events found.,No news found.
HINDUNILVR,Hindustan Unilever Ltd.,Fast Moving Consumer Goods,2210.0,2118,2026-04-30,-21.0,CE,2640.0,0.21,63,0.13,99.71,47547.45,No upcoming events found.,No upcoming events found.,No news found.
HDFCBANK,HDFC Bank Ltd.,Financial Services,756.95,776,2026-04-18,-33.0,CE,950.0,0.11,61,0.3,99.84,20881.6625,No upcoming events found.,No upcoming events found.,No news found.
HDFCBANK,HDFC Bank Ltd.,Financial Services,756.95,776,2026-04-18,-33.0,CE,940.0,0.11,61,0.27,99.75,22603.1625,No upcoming events found.,No upcoming events found.,No news found.
HDFCBANK,HDFC Bank Ltd.,Financial Services,756.95,776,2026-04-18,-33.0,CE,960.0,0.11,61,0.32,99.92,19341.6625,No upcoming events found.,No upcoming events found.,No news found.
HDFCBANK,HDFC Bank Ltd.,Financial Services,756.95,776,2026-04-18,-33.0,CE,1000.0,0.11,61,0.27,99.76,22940.24375,No upcoming events found.,No upcoming events found.,No news found.
CIPLA,Cipla Ltd.,Healthcare,1413.8,1194,2026-05-13,-8.0,PE,1200.0,0.16,60,0.14,99.4,43475.375,No upcoming events found.,No upcoming events found.,No news found.
TVSMOTOR,TVS Motor Company Ltd.,Automobile and Auto Components,3334.0,3482,2026-05-13,-8.0,CE,4320.0,0.34,59,0.18,99.79,33359.9875,No upcoming events found.,No upcoming events found.,No news found.
ULTRACEMCO,UltraTech Cement Ltd.,Construction Materials,11268.0,10944,2026-04-27,-24.0,CE,14000.0,1.14,56,0.18,99.87,31058.0,No upcoming events found.,No upcoming events found.,No news found.
HCLTECH,HCL Technologies Ltd.,Information Technology,1171.5,1428,2026-04-24,-27.0,PE,1000.0,0.16,56,0.16,99.45,35105.15,No upcoming events found.,No upcoming events found.,No news found.
M&M,Mahindra & Mahindra Ltd.,Automobile and Auto Components,3098.2,2996,2026-05-05,-16.0,PE,2600.0,0.28,55,0.1,99.66,55958.1,No upcoming events found.,No upcoming events found.,No news found.
SBILIFE,SBI Life Insurance Company Ltd.,Financial Services,1881.2,1834,2026-04-22,-29.0,PE,1580.0,0.11,42,0.08,99.72,55102.125,No upcoming events found.,No upcoming events found.,No news found.
CIPLA,Cipla Ltd.,Healthcare,1413.8,1194,2026-05-13,-8.0,PE,1120.0,0.11,42,0.13,99.67,32907.375,No upcoming events found.,No upcoming events found.,No news found.
